,num,date_time,kWH,C,m/s,wet,mm,hr,non_electric_aircondition,sunlight,time_idx,energy_group,Week,24Hour
41875,21,2020-07-15 19:00:00,1839.672,27.5,2.0,53.0,0.0,1.0,0,1,1075,5,3,19
41876,21,2020-07-15 20:00:00,1928.124,25.0,2.6,66.0,0.0,0.6,0,1,1076,5,3,20
41877,21,2020-07-15 21:00:00,1857.168,23.6,2.5,70.0,0.0,0.0,0,1,1077,5,3,21
41878,21,2020-07-15 22:00:00,1716.552,22.8,2.0,73.0,0.0,0.0,0,1,1078,5,3,22
41879,21,2020-07-15 23:00:00,1464.156,22.2,1.9,74.0,0.0,0.0,0,1,1079,5,3,23
41880,21,2020-07-16 00:00:00,1265.544,21.8,1.4,75.0,0.0,0.0,0,1,1080,5,4,0
41881,21,2020-07-16 01:00:00,1106.46,21.5,1.1,77.0,0.0,0.0,0,1,1081,5,4,1
41882,21,2020-07-16 02:00:00,992.736,21.0,1.0,80.0,0.0,0.0,0,1,1082,5,4,2
41883,21,2020-07-16 03:00:00,947.7,20.9,0.2,80.0,0.0,0.0,0,1,1083,5,4,3
41884,21,2020-07-16 04:00:00,933.768,20.9,0.0,81.0,0.0,0.0,0,1,1084,5,4,4
41885,21,2020-07-16 05:00:00,943.164,20.4,1.9,82.0,0.0,0.0,0,1,1085,5,4,5
41886,21,2020-07-16 06:00:00,1307.34,20.4,0.8,85.0,0.0,0.0,0,1,1086,5,4,6
41887,21,2020-07-16 07:00:00,1450.872,21.0,1.3,85.0,0.0,0.0,0,1,1087,5,4,7
41888,21,2020-07-16 08:00:00,1562.976,22.4,0.8,79.0,0.0,0.6,0,1,1088,5,4,8
41889,21,2020-07-16 09:00:00,1571.724,24.0,1.4,69.0,0.0,1.0,0,1,1089,5,4,9
41890,21,2020-07-16 10:00:00,1575.612,25.5,1.0,62.0,0.0,0.9,0,1,1090,5,4,10
41891,21,2020-07-16 11:00:00,1586.628,26.8,2.3,57.0,0.0,0.9,0,1,1091,5,4,11
41892,21,2020-07-16 12:00:00,1607.364,28.1,2.4,59.0,0.0,1.0,0,1,1092,5,4,12
41893,21,2020-07-16 13:00:00,1703.9160000000004,28.3,2.4,58.0,0.0,0.5,0,1,1093,5,4,13
41894,21,2020-07-16 14:00:00,1678.9679999999996,28.4,2.0,58.0,0.0,0.3,0,1,1094,5,4,14
41895,21,2020-07-16 15:00:00,1694.52,29.5,2.8,58.0,0.0,0.8,0,1,1095,5,4,15
41896,21,2020-07-16 16:00:00,1798.848,29.5,2.9,58.0,0.0,0.9,0,1,1096,5,4,16
41897,21,2020-07-16 17:00:00,1860.084,29.4,3.1,59.0,0.0,0.9,0,1,1097,5,4,17
41898,21,2020-07-16 18:00:00,1905.12,28.9,3.1,60.0,0.0,1.0,0,1,1098,5,4,18
41899,21,2020-07-16 19:00:00,1980.936,27.4,2.9,63.0,0.0,1.0,0,1,1099,5,4,19
41900,21,2020-07-16 20:00:00,2064.8520000000008,25.8,2.1,69.0,0.0,0.4,0,1,1100,5,4,20
41901,21,2020-07-16 21:00:00,1973.484,24.8,2.4,74.0,0.0,0.0,0,1,1101,5,4,21
41902,21,2020-07-16 22:00:00,1810.188,24.0,1.5,78.0,0.0,0.0,0,1,1102,5,4,22
41903,21,2020-07-16 23:00:00,1553.904,23.6,1.9,81.0,0.0,0.0,0,1,1103,5,4,23
41904,21,2020-07-17 00:00:00,1325.16,23.3,2.1,82.0,0.0,0.0,0,1,1104,5,5,0
41905,21,2020-07-17 01:00:00,1150.524,23.0,1.0,83.0,0.0,0.0,0,1,1105,5,5,1
41906,21,2020-07-17 02:00:00,1061.1,22.7,1.9,83.0,0.0,0.0,0,1,1106,5,5,2
41907,21,2020-07-17 03:00:00,995.652,22.4,1.5,84.0,0.0,0.0,0,1,1107,5,5,3
41908,21,2020-07-17 04:00:00,962.928,22.1,0.4,85.0,0.0,0.0,0,1,1108,5,5,4
41909,21,2020-07-17 05:00:00,966.492,21.8,1.0,87.0,0.0,0.0,0,1,1109,5,5,5
41910,21,2020-07-17 06:00:00,1328.076,21.6,0.4,87.0,0.0,0.0,0,1,1110,5,5,6
41911,21,2020-07-17 07:00:00,1515.024,22.2,0.8,86.0,0.0,0.3,0,1,1111,5,5,7
41912,21,2020-07-17 08:00:00,1650.132,23.2,0.6,84.0,0.0,0.1,0,1,1112,5,5,8
41913,21,2020-07-17 09:00:00,1693.872,25.5,0.8,78.0,0.0,0.7,0,1,1113,5,5,9
41914,21,2020-07-17 10:00:00,1723.356,26.7,1.3,72.0,0.0,0.8,0,1,1114,5,5,10
41915,21,2020-07-17 11:00:00,1787.5079999999996,28.3,1.9,65.0,0.0,0.9,0,1,1115,5,5,11
41916,21,2020-07-17 12:00:00,1835.136,29.0,2.7,61.0,0.0,0.6,0,1,1116,5,5,12
41917,21,2020-07-17 13:00:00,1901.232,30.0,2.3,57.0,0.0,0.5,0,1,1117,5,5,13
41918,21,2020-07-17 14:00:00,1882.116,31.0,2.5,54.0,0.0,0.8,0,1,1118,5,5,14
41919,21,2020-07-17 15:00:00,1955.988,30.9,3.2,55.0,0.0,0.7,0,1,1119,5,5,15
41920,21,2020-07-17 16:00:00,1974.78,30.1,5.0,63.0,0.0,0.6,0,1,1120,5,5,16
41921,21,2020-07-17 17:00:00,2054.16,28.2,4.5,67.0,0.0,0.3,0,1,1121,5,5,17
41922,21,2020-07-17 18:00:00,2032.776,28.3,2.3,67.0,0.0,0.3,0,1,1122,5,5,18
41923,21,2020-07-17 19:00:00,2103.084,28.1,2.6,67.0,0.0,0.9,0,1,1123,5,5,19
41924,21,2020-07-17 20:00:00,2142.936,26.7,2.4,69.0,0.0,0.0,0,1,1124,5,5,20
41925,21,2020-07-17 21:00:00,2068.092,25.6,1.2,71.0,0.0,0.0,0,1,1125,5,5,21
41926,21,2020-07-17 22:00:00,1912.896,25.1,1.6,71.0,0.0,0.0,0,1,1126,5,5,22
41927,21,2020-07-17 23:00:00,1670.22,24.7,0.5,72.0,0.0,0.0,0,1,1127,5,5,23
41928,21,2020-07-18 00:00:00,1464.156,24.4,1.1,73.0,0.0,0.0,0,1,1128,5,6,0
41929,21,2020-07-18 01:00:00,1253.232,24.2,1.3,76.0,0.0,0.0,0,1,1129,5,6,1
41930,21,2020-07-18 02:00:00,1121.688,23.8,0.9,77.0,0.0,0.0,0,1,1130,5,6,2
41931,21,2020-07-18 03:00:00,1030.32,23.5,1.1,83.0,0.0,0.0,0,1,1131,5,6,3
41932,21,2020-07-18 04:00:00,989.172,23.1,1.4,80.0,0.0,0.0,0,1,1132,5,6,4
41933,21,2020-07-18 05:00:00,987.552,22.9,1.6,82.0,0.0,0.0,0,1,1133,5,6,5
41934,21,2020-07-18 06:00:00,1284.012,22.8,0.5,83.0,0.0,0.0,0,1,1134,5,6,6
41935,21,2020-07-18 07:00:00,1386.072,23.3,0.8,82.0,0.0,0.0,0,1,1135,5,6,7
41936,21,2020-07-18 08:00:00,1587.924,24.5,1.7,78.0,0.0,0.1,0,1,1136,5,6,8
41937,21,2020-07-18 09:00:00,1708.128,25.3,1.4,79.0,0.0,0.0,0,1,1137,5,6,9
41938,21,2020-07-18 10:00:00,1872.072,26.5,1.1,72.0,0.0,0.2,0,1,1138,5,6,10
41939,21,2020-07-18 11:00:00,1887.948,27.2,1.0,69.0,0.0,0.0,0,1,1139,5,6,11
41940,21,2020-07-18 12:00:00,1941.408,28.1,2.2,66.0,0.0,0.1,0,1,1140,5,6,12
41941,21,2020-07-18 13:00:00,1960.2,28.1,2.6,64.0,0.0,0.0,0,1,1141,5,6,13
41942,21,2020-07-18 14:00:00,1899.936,28.2,0.9,67.0,0.0,0.1,0,1,1142,5,6,14
41943,21,2020-07-18 15:00:00,1981.26,30.1,1.4,59.0,0.0,0.9,0,1,1143,5,6,15
41944,21,2020-07-18 16:00:00,2057.4,30.2,2.3,56.0,0.0,0.7,0,1,1144,5,6,16
41945,21,2020-07-18 17:00:00,2059.668,29.1,3.9,62.0,0.0,0.3,0,1,1145,5,6,17
41946,21,2020-07-18 18:00:00,2084.616,28.5,2.5,64.0,0.0,0.8,0,1,1146,5,6,18
41947,21,2020-07-18 19:00:00,2137.104,28.0,1.9,66.0,0.0,1.0,0,1,1147,5,6,19
41948,21,2020-07-18 20:00:00,2193.804,26.6,2.0,70.0,0.0,0.1,0,1,1148,5,6,20
41949,21,2020-07-18 21:00:00,2080.404,25.9,1.2,72.0,0.0,0.0,0,1,1149,5,6,21
41950,21,2020-07-18 22:00:00,1979.64,25.4,0.2,74.0,0.0,0.0,0,1,1150,5,6,22
41951,21,2020-07-18 23:00:00,1745.064,25.0,1.1,77.0,0.0,0.0,0,1,1151,5,6,23
41952,21,2020-07-19 00:00:00,1520.208,24.7,1.3,67.0,0.0,0.0,0,1,1152,5,0,0
41953,21,2020-07-19 01:00:00,1280.448,24.5,2.0,62.0,0.0,0.0,0,1,1153,5,0,1
41954,21,2020-07-19 02:00:00,1127.844,24.2,1.8,65.0,0.0,0.0,0,1,1154,5,0,2
41955,21,2020-07-19 03:00:00,1030.32,24.1,1.6,68.0,0.0,0.0,0,1,1155,5,0,3
41956,21,2020-07-19 04:00:00,993.384,24.1,2.9,68.0,0.0,0.0,0,1,1156,5,0,4
41957,21,2020-07-19 05:00:00,975.24,23.9,2.6,68.0,0.0,0.0,0,1,1157,5,0,5
41958,21,2020-07-19 06:00:00,1186.812,23.8,2.4,70.0,0.0,0.0,0,1,1158,5,0,6
41959,21,2020-07-19 07:00:00,1253.88,22.5,2.5,82.0,1.2,0.0,0,1,1159,5,0,7
41960,21,2020-07-19 08:00:00,1468.368,21.4,2.8,91.0,7.3,0.0,0,1,1160,5,0,8
41961,21,2020-07-19 09:00:00,1690.308,20.7,3.9,94.0,14.6,0.0,0,1,1161,5,0,9
41962,21,2020-07-19 10:00:00,1871.748,20.8,3.2,96.0,5.8,0.0,0,1,1162,5,0,10
41963,21,2020-07-19 11:00:00,1853.604,21.1,3.7,96.0,0.1,0.0,0,1,1163,5,0,11
41964,21,2020-07-19 12:00:00,1855.224,21.7,3.0,94.0,0.0,0.0,0,1,1164,5,0,12
41965,21,2020-07-19 13:00:00,1896.048,22.3,3.2,91.0,0.0,0.0,0,1,1165,5,0,13
41966,21,2020-07-19 14:00:00,1813.752,23.7,2.8,86.0,0.0,0.0,0,1,1166,5,0,14
41967,21,2020-07-19 15:00:00,1798.2,23.8,3.2,85.0,0.0,0.0,0,1,1167,5,0,15
41968,21,2020-07-19 16:00:00,1845.504,24.2,3.4,84.0,0.0,0.0,0,1,1168,5,0,16
41969,21,2020-07-19 17:00:00,2007.504,25.3,2.7,83.0,0.0,0.0,0,1,1169,5,0,17
41970,21,2020-07-19 18:00:00,2101.464,25.3,2.9,82.0,0.0,0.0,0,1,1170,5,0,18
41971,21,2020-07-19 19:00:00,2087.208,25.9,2.4,82.0,0.0,0.0,0,1,1171,5,0,19
41972,21,2020-07-19 20:00:00,2114.1,26.2,2.7,79.0,0.0,0.0,0,1,1172,5,0,20
41973,21,2020-07-19 21:00:00,2088.504,26.4,3.2,79.0,0.0,0.0,0,1,1173,5,0,21
41974,21,2020-07-19 22:00:00,1978.344,26.5,2.9,78.0,0.0,0.0,0,1,1174,5,0,22
41975,21,2020-07-19 23:00:00,1734.696,26.6,2.5,78.0,0.0,0.0,0,1,1175,5,0,23
41976,21,2020-07-20 00:00:00,1467.072,26.2,1.9,81.0,0.1,0.0,0,1,1176,5,1,0
41977,21,2020-07-20 01:00:00,1275.912,26.2,2.2,81.0,0.1,0.0,0,1,1177,5,1,1
41978,21,2020-07-20 02:00:00,1155.384,26.4,2.2,83.0,0.3,0.0,0,1,1178,5,1,2
41979,21,2020-07-20 03:00:00,1077.624,26.4,3.9,85.0,0.3,0.0,0,1,1179,5,1,3
41980,21,2020-07-20 04:00:00,1033.56,25.8,4.0,90.0,1.0,0.0,0,1,1180,5,1,4
41981,21,2020-07-20 05:00:00,1025.784,25.5,2.9,91.0,0.1,0.0,0,1,1181,5,1,5
41982,21,2020-07-20 06:00:00,1321.596,25.3,6.7,88.0,0.0,0.0,0,1,1182,5,1,6
41983,21,2020-07-20 07:00:00,1498.1760000000004,24.5,5.9,89.0,0.0,0.0,0,1,1183,5,1,7
41984,21,2020-07-20 08:00:00,1734.372,23.8,4.3,93.0,0.1,0.0,0,1,1184,5,1,8
41985,21,2020-07-20 09:00:00,1766.448,23.3,5.4,95.0,0.9,0.0,0,1,1185,5,1,9
41986,21,2020-07-20 10:00:00,1758.024,23.2,3.9,96.0,0.7,0.0,0,1,1186,5,1,10
41987,21,2020-07-20 11:00:00,1745.064,22.9,4.3,94.0,0.1,0.0,0,1,1187,5,1,11
41988,21,2020-07-20 12:00:00,1743.12,22.8,4.1,88.0,0.0,0.0,0,1,1188,5,1,12
41989,21,2020-07-20 13:00:00,1756.08,22.9,5.0,86.0,0.0,0.0,0,1,1189,5,1,13
41990,21,2020-07-20 14:00:00,1698.7320000000002,23.4,3.7,84.0,0.0,0.0,0,1,1190,5,1,14
41991,21,2020-07-20 15:00:00,1691.28,23.8,4.2,81.0,0.0,0.0,0,1,1191,5,1,15
41992,21,2020-07-20 16:00:00,1716.2279999999996,24.1,3.2,79.0,0.0,0.0,0,1,1192,5,1,16
41993,21,2020-07-20 17:00:00,1774.872,23.9,3.8,80.0,0.0,0.0,0,1,1193,5,1,17
41994,21,2020-07-20 18:00:00,1867.536,23.7,3.9,80.0,0.0,0.0,0,1,1194,5,1,18
41995,21,2020-07-20 19:00:00,1926.504,23.5,2.1,82.0,0.0,0.0,0,1,1195,5,1,19
41996,21,2020-07-20 20:00:00,1956.96,23.2,3.0,84.0,0.0,0.0,0,1,1196,5,1,20
41997,21,2020-07-20 21:00:00,1913.22,22.7,1.9,84.0,0.0,0.0,0,1,1197,5,1,21
41998,21,2020-07-20 22:00:00,1758.024,22.5,2.0,85.0,0.0,0.0,0,1,1198,5,1,22
41999,21,2020-07-20 23:00:00,1507.896,22.5,2.7,87.0,0.0,0.0,0,1,1199,5,1,23
42000,21,2020-07-21 00:00:00,1313.172,22.4,2.3,89.0,0.0,0.0,0,1,1200,5,2,0
42001,21,2020-07-21 01:00:00,1140.156,22.1,1.4,91.0,0.0,0.0,0,1,1201,5,2,1
42002,21,2020-07-21 02:00:00,1053.648,22.1,1.9,89.0,0.0,0.0,0,1,1202,5,2,2
42003,21,2020-07-21 03:00:00,987.552,22.1,0.9,89.0,0.0,0.0,0,1,1203,5,2,3
42004,21,2020-07-21 04:00:00,959.364,22.0,1.5,90.0,0.0,0.0,0,1,1204,5,2,4
42005,21,2020-07-21 05:00:00,980.748,21.9,0.2,89.0,0.0,0.0,0,1,1205,5,2,5
42006,21,2020-07-21 06:00:00,1288.872,21.5,0.4,90.0,0.0,0.0,0,1,1206,5,2,6
42007,21,2020-07-21 07:00:00,1512.432,21.7,1.1,92.0,0.0,0.5,0,1,1207,5,2,7
42008,21,2020-07-21 08:00:00,1664.7120000000002,22.4,1.1,88.0,0.0,0.0,0,1,1208,5,2,8
42009,21,2020-07-21 09:00:00,1673.136,23.0,1.3,86.0,0.0,0.0,0,1,1209,5,2,9
42010,21,2020-07-21 10:00:00,1680.588,24.1,1.8,81.0,0.0,0.1,0,1,1210,5,2,10
42011,21,2020-07-21 11:00:00,1738.908,25.9,1.4,71.0,0.0,0.7,0,1,1211,5,2,11
42012,21,2020-07-21 12:00:00,1754.46,27.2,1.9,64.0,0.0,0.7,0,1,1212,5,2,12
42013,21,2020-07-21 13:00:00,1797.2279999999996,27.8,2.0,62.0,0.0,0.3,0,1,1213,5,2,13
42014,21,2020-07-21 14:00:00,1793.664,29.3,1.5,57.0,0.0,0.8,0,1,1214,5,2,14
42015,21,2020-07-21 15:00:00,1780.704,29.3,1.5,57.0,0.0,0.2,0,1,1215,5,2,15
42016,21,2020-07-21 16:00:00,1898.316,30.1,1.4,53.0,0.0,0.7,0,1,1216,5,2,16
42017,21,2020-07-21 17:00:00,2009.448,29.3,2.3,57.0,0.0,0.0,0,1,1217,5,2,17
42018,21,2020-07-21 18:00:00,2106.324,27.6,2.8,70.0,0.0,0.0,0,1,1218,5,2,18
42019,21,2020-07-21 19:00:00,2175.984,26.6,2.9,73.0,0.0,0.0,0,1,1219,5,2,19
42020,21,2020-07-21 20:00:00,2269.2960000000007,25.6,2.5,74.0,0.0,0.0,0,1,1220,5,2,20
42021,21,2020-07-21 21:00:00,2152.656,25.1,1.6,76.0,0.0,0.0,0,1,1221,5,2,21
42022,21,2020-07-21 22:00:00,1993.896,24.7,1.5,77.0,0.0,0.0,0,1,1222,5,2,22
42023,21,2020-07-21 23:00:00,1683.828,24.3,0.2,81.0,0.0,0.0,0,1,1223,5,2,23
42024,21,2020-07-22 00:00:00,1476.4679999999996,23.9,1.1,84.0,0.0,0.0,0,1,1224,5,3,0
42025,21,2020-07-22 01:00:00,1259.064,23.6,1.1,84.0,0.0,0.0,0,1,1225,5,3,1
42026,21,2020-07-22 02:00:00,1134.648,23.4,1.5,87.0,0.0,0.0,0,1,1226,5,3,2
42027,21,2020-07-22 03:00:00,1068.876,23.4,1.3,87.0,0.0,0.0,0,1,1227,5,3,3
42028,21,2020-07-22 04:00:00,1015.416,23.4,1.0,87.0,0.0,0.0,0,1,1228,5,3,4
42029,21,2020-07-22 05:00:00,1017.684,23.5,1.1,87.0,0.0,0.0,0,1,1229,5,3,5
42030,21,2020-07-22 06:00:00,1365.66,23.6,1.6,87.0,0.0,0.0,0,1,1230,5,3,6
42031,21,2020-07-22 07:00:00,1586.304,23.9,1.0,86.0,0.0,0.0,0,1,1231,5,3,7
42032,21,2020-07-22 08:00:00,1756.404,24.0,1.2,88.0,0.3,0.0,0,1,1232,5,3,8
42033,21,2020-07-22 09:00:00,1822.176,23.1,2.7,93.0,6.2,0.0,0,1,1233,5,3,9
42034,21,2020-07-22 10:00:00,1796.58,23.4,1.5,95.0,2.0,0.0,0,1,1234,5,3,10
42035,21,2020-07-22 11:00:00,1830.276,23.7,2.2,94.0,0.7,0.0,0,1,1235,5,3,11
42036,21,2020-07-22 12:00:00,1860.084,24.5,0.9,91.0,0.6,0.0,0,1,1236,5,3,12
42037,21,2020-07-22 13:00:00,1908.036,24.7,1.6,88.0,0.0,0.0,0,1,1237,5,3,13
42038,21,2020-07-22 14:00:00,1860.732,25.3,1.6,85.0,0.0,0.0,0,1,1238,5,3,14
42039,21,2020-07-22 15:00:00,1879.2,25.6,1.8,84.0,0.0,0.0,0,1,1239,5,3,15
42040,21,2020-07-22 16:00:00,1953.72,25.3,1.4,86.0,0.2,0.0,0,1,1240,5,3,16
42041,21,2020-07-22 17:00:00,1991.304,24.3,2.3,91.0,0.3,0.0,0,1,1241,5,3,17
42042,21,2020-07-22 18:00:00,2036.34,23.5,2.8,92.0,1.2,0.0,0,1,1242,5,3,18
42043,21,2020-07-22 19:00:00,2092.716,23.3,2.0,91.0,0.0,0.0,0,1,1243,5,3,19
42044,21,2020-07-22 20:00:00,2171.772,23.0,2.0,91.0,0.0,0.0,0,1,1244,5,3,20
42045,21,2020-07-22 21:00:00,2060.64,22.9,1.2,90.0,0.0,0.0,0,1,1245,5,3,21
42046,21,2020-07-22 22:00:00,1886.976,22.8,1.7,90.0,0.0,0.0,0,1,1246,5,3,22
42047,21,2020-07-22 23:00:00,1592.46,22.6,0.8,89.0,0.0,0.0,0,1,1247,5,3,23
42048,21,2020-07-23 00:00:00,1373.76,22.6,0.7,90.0,0.0,0.0,0,1,1248,5,4,0
42049,21,2020-07-23 01:00:00,1190.376,22.6,0.6,90.0,0.0,0.0,0,1,1249,5,4,1
42050,21,2020-07-23 02:00:00,1085.076,22.6,1.4,92.0,0.0,0.0,0,1,1250,5,4,2
42051,21,2020-07-23 03:00:00,1009.26,22.5,0.7,94.0,0.3,0.0,0,1,1251,5,4,3
42052,21,2020-07-23 04:00:00,987.876,22.3,1.6,95.0,0.2,0.0,0,1,1252,5,4,4
42053,21,2020-07-23 05:00:00,980.1,22.1,2.1,95.0,0.2,0.0,0,1,1253,5,4,5
42054,21,2020-07-23 06:00:00,1349.136,22.1,1.8,96.0,0.1,0.0,0,1,1254,5,4,6
42055,21,2020-07-23 07:00:00,1547.1,22.1,1.8,96.0,0.4,0.0,0,1,1255,5,4,7
42056,21,2020-07-23 08:00:00,1707.804,22.1,2.0,97.0,0.6,0.0,0,1,1256,5,4,8
42057,21,2020-07-23 09:00:00,1757.376,22.2,2.9,97.0,0.4,0.0,0,1,1257,5,4,9
42058,21,2020-07-23 10:00:00,1743.12,22.2,3.3,94.0,0.0,0.0,0,1,1258,5,4,10
42059,21,2020-07-23 11:00:00,1770.66,22.3,2.3,89.0,0.0,0.0,0,1,1259,5,4,11
42060,21,2020-07-23 12:00:00,1782.3239999999996,22.2,2.9,94.0,1.7,0.0,0,1,1260,5,4,12
42061,21,2020-07-23 13:00:00,1810.512,22.3,4.3,95.0,1.6,0.0,0,1,1261,5,4,13
42062,21,2020-07-23 14:00:00,1737.612,22.2,5.0,93.0,0.7,0.0,0,1,1262,5,4,14
42063,21,2020-07-23 15:00:00,1722.06,21.7,3.5,94.0,5.2,0.0,0,1,1263,5,4,15
42064,21,2020-07-23 16:00:00,1808.892,21.3,3.6,96.0,8.7,0.0,0,1,1264,5,4,16
42065,21,2020-07-23 17:00:00,1954.692,20.3,5.6,97.0,10.7,0.0,0,1,1265,5,4,17
42066,21,2020-07-23 18:00:00,2083.32,19.8,6.1,98.0,17.3,0.0,0,1,1266,5,4,18
42067,21,2020-07-23 19:00:00,2051.568,19.8,6.9,99.0,16.6,0.0,0,1,1267,5,4,19
42068,21,2020-07-23 20:00:00,2030.832,19.9,6.5,98.0,9.8,0.0,0,1,1268,5,4,20
42069,21,2020-07-23 21:00:00,1958.58,19.5,4.8,98.0,15.1,0.0,0,1,1269,5,4,21
42070,21,2020-07-23 22:00:00,1780.056,19.0,6.5,97.0,10.4,0.0,0,1,1270,5,4,22
42071,21,2020-07-23 23:00:00,1472.256,18.6,6.4,95.0,2.6,0.0,0,1,1271,5,4,23
42072,21,2020-07-24 00:00:00,1300.212,18.8,6.9,93.0,0.5,0.0,0,1,1272,5,5,0
42073,21,2020-07-24 01:00:00,1140.48,19.2,7.9,87.0,0.0,0.0,0,1,1273,5,5,1
42074,21,2020-07-24 02:00:00,1029.672,19.6,6.7,83.0,0.0,0.0,0,1,1274,5,5,2
42075,21,2020-07-24 03:00:00,967.788,20.0,6.3,81.0,0.0,0.0,0,1,1275,5,5,3
42076,21,2020-07-24 04:00:00,949.644,20.2,4.6,81.0,0.3,0.0,0,1,1276,5,5,4
42077,21,2020-07-24 05:00:00,962.928,20.4,5.5,82.0,0.0,0.0,0,1,1277,5,5,5
42078,21,2020-07-24 06:00:00,1303.128,20.6,4.2,79.0,0.0,0.0,0,1,1278,5,5,6
42079,21,2020-07-24 07:00:00,1467.72,21.1,6.1,75.0,0.0,0.0,0,1,1279,5,5,7
42080,21,2020-07-24 08:00:00,1599.912,21.3,5.9,75.0,0.0,0.0,0,1,1280,5,5,8
42081,21,2020-07-24 09:00:00,1603.476,21.3,3.5,76.0,0.0,0.0,0,1,1281,5,5,9
42082,21,2020-07-24 10:00:00,1648.836,20.4,2.5,89.0,2.3,0.0,0,1,1282,5,5,10
42083,21,2020-07-24 11:00:00,1632.312,21.6,3.7,82.0,0.0,0.0,0,1,1283,5,5,11
42084,21,2020-07-24 12:00:00,1616.76,21.2,4.4,85.0,0.3,0.0,0,1,1284,5,5,12
42085,21,2020-07-24 13:00:00,1669.2479999999996,22.2,3.9,80.0,0.0,0.0,0,1,1285,5,5,13
42086,21,2020-07-24 14:00:00,1598.94,24.0,2.8,75.0,0.0,0.0,0,1,1286,5,5,14
42087,21,2020-07-24 15:00:00,1558.116,25.1,3.8,69.0,0.0,0.0,0,1,1287,5,5,15
42088,21,2020-07-24 16:00:00,1637.496,26.7,5.4,63.0,0.0,0.3,0,1,1288,5,5,16
42089,21,2020-07-24 17:00:00,1756.404,26.4,6.6,63.0,0.0,0.4,0,1,1289,5,5,17
42090,21,2020-07-24 18:00:00,1809.54,25.3,4.5,67.0,0.0,0.2,0,1,1290,5,5,18
42091,21,2020-07-24 19:00:00,1872.396,25.2,3.6,65.0,0.0,0.1,0,1,1291,5,5,19
42092,21,2020-07-24 20:00:00,1955.664,24.6,3.7,67.0,0.0,0.0,0,1,1292,5,5,20
42093,21,2020-07-24 21:00:00,1869.48,24.0,3.6,67.0,0.0,0.0,0,1,1293,5,5,21
42094,21,2020-07-24 22:00:00,1741.5,23.5,4.5,69.0,0.0,0.0,0,1,1294,5,5,22
42095,21,2020-07-24 23:00:00,1515.024,23.1,3.0,70.0,0.0,0.0,0,1,1295,5,5,23
42096,21,2020-07-25 00:00:00,1354.32,22.8,2.9,70.0,0.0,0.0,0,1,1296,5,6,0
42097,21,2020-07-25 01:00:00,1184.868,22.6,2.2,71.0,0.0,0.0,0,1,1297,5,6,1
42098,21,2020-07-25 02:00:00,1076.976,22.5,2.3,72.0,0.0,0.0,0,1,1298,5,6,2
42099,21,2020-07-25 03:00:00,988.524,22.3,0.5,74.0,0.0,0.0,0,1,1299,5,6,3
42100,21,2020-07-25 04:00:00,947.7,22.4,2.0,74.0,0.0,0.0,0,1,1300,5,6,4
42101,21,2020-07-25 05:00:00,946.08,22.3,1.1,74.0,0.0,0.0,0,1,1301,5,6,5
42102,21,2020-07-25 06:00:00,1232.172,22.4,2.3,74.0,0.0,0.0,0,1,1302,5,6,6
42103,21,2020-07-25 07:00:00,1334.2320000000002,22.5,2.9,74.0,0.0,0.0,0,1,1303,5,6,7
42104,21,2020-07-25 08:00:00,1518.912,22.7,2.8,72.0,0.0,0.0,0,1,1304,5,6,8
42105,21,2020-07-25 09:00:00,1613.52,22.9,3.2,74.0,0.0,0.0,0,1,1305,5,6,9
42106,21,2020-07-25 10:00:00,1637.82,24.0,4.6,72.0,0.0,0.0,0,1,1306,5,6,10
42107,21,2020-07-25 11:00:00,1623.24,26.1,4.5,66.0,0.0,0.2,0,1,1307,5,6,11
42108,21,2020-07-25 12:00:00,1712.34,25.9,3.3,66.0,0.0,0.0,0,1,1308,5,6,12
42109,21,2020-07-25 13:00:00,1792.368,27.0,4.2,63.0,0.0,0.1,0,1,1309,5,6,13
42110,21,2020-07-25 14:00:00,1694.844,28.4,5.0,59.0,0.0,0.4,0,1,1310,5,6,14
42111,21,2020-07-25 15:00:00,1659.204,28.1,3.3,61.0,0.0,0.3,0,1,1311,5,6,15
42112,21,2020-07-25 16:00:00,1717.524,28.7,4.0,58.0,0.0,0.8,0,1,1312,5,6,16
42113,21,2020-07-25 17:00:00,1805.652,27.4,4.1,61.0,0.0,0.0,0,1,1313,5,6,17
42114,21,2020-07-25 18:00:00,1839.672,26.1,5.0,64.0,0.0,0.0,0,1,1314,5,6,18
42115,21,2020-07-25 19:00:00,1904.796,25.2,3.7,66.0,0.0,0.1,0,1,1315,5,6,19
42116,21,2020-07-25 20:00:00,1975.104,24.5,3.0,69.0,0.0,0.0,0,1,1316,5,6,20
42117,21,2020-07-25 21:00:00,1910.628,24.0,1.9,69.0,0.0,0.0,0,1,1317,5,6,21
42118,21,2020-07-25 22:00:00,1774.872,23.6,3.5,70.0,0.0,0.0,0,1,1318,5,6,22
42119,21,2020-07-25 23:00:00,1532.52,23.1,2.7,72.0,0.0,0.0,0,1,1319,5,6,23
42120,21,2020-07-26 00:00:00,1350.756,23.0,2.6,72.0,0.0,0.0,0,1,1320,5,0,0
42121,21,2020-07-26 01:00:00,1196.856,22.6,2.9,73.0,0.0,0.0,0,1,1321,5,0,1
42122,21,2020-07-26 02:00:00,1075.68,22.2,2.8,75.0,0.0,0.0,0,1,1322,5,0,2
